Date,Actual,Predicted
2020-03-14,2.116088559476662,2.0888474
2020-03-15,2.132205161727142,1.9934075
2020-03-16,2.6371475250626477,2.5983086
2020-03-17,2.6755815170682844,2.4025629
2020-03-18,2.503441457326661,2.4677627
2020-03-19,3.1746590321044343,2.5022674
2020-03-20,3.4302007224792956,2.4358811
2020-03-21,2.8209671890763603,2.6062715
2020-03-22,2.2439846011844033,2.892617
2020-03-23,1.9293144475194621,2.3174696
2020-03-24,1.791435548555406,2.153229
2020-03-25,0.38120420032626545,2.0752368
2020-03-26,0.10680404552167691,1.592169
2020-03-27,0.29119468956095995,1.4934422
2020-03-28,0.8822718514258121,1.7407203
2020-03-29,2.289059136542491,2.0748549
2020-03-30,2.7163428419983924,2.0450687
2020-03-31,3.0231234079643867,2.3874164
2020-04-01,3.3205803904883715,2.6040852
2020-04-02,2.661118141409619,2.7361732
2020-04-03,2.473755979077391,2.7160823
2020-04-04,2.3314371569341588,2.5503323
2020-04-05,2.103686268768334,2.7457526
2020-04-06,2.5168594974828604,2.5876749
2020-04-07,2.5182490457311,2.5319567
2020-04-08,2.5624667717040057,2.596747
2020-04-09,2.4083690244116185,2.1929061
2020-04-10,1.3939700172591476,2.0941188
2020-04-11,1.3624767700813483,1.6051105
2020-04-12,1.248442599861859,1.8462435
2020-04-13,0.4774359615455138,1.8099381
2020-04-14,0.4734806289311779,1.3341883
2020-04-15,1.1101712330507842,1.7122175
2020-04-16,1.3156530745167097,1.5487409
2020-04-17,0.586477725755003,1.4780289
2020-04-18,0.8465006585686065,1.1732848
2020-04-19,1.1843353900557625,0.81033105
2020-04-20,1.148485631201545,0.72699773
2020-04-21,0.9790426751773222,0.82211703
2020-04-22,1.005633127708011,1.7732198
2020-04-23,0.390783272722856,0.7462652
2020-04-24,0.446588238014988,0.75450325
2020-04-25,0.9174767554470168,0.8061747
2020-04-26,2.1747040320290463,0.8831574
2020-04-27,2.00394999584956,1.5182837
2020-04-28,1.2011761454574412,1.6231532
2020-04-29,0.6662240498974371,1.5263995
2020-04-30,1.8439159581608322,1.4928508
2020-05-01,1.0474735437473257,1.2125373
2020-05-02,0.5721347827570286,1.2131573
2020-05-03,1.035649436212436,0.9505245
2020-05-04,1.1398387043843068,1.3687114
2020-05-05,1.3633160661367971,1.191184
2020-05-06,1.9585592435599557,1.2674599
2020-05-07,1.9161145337245449,1.2131298
2020-05-08,1.6425548942808723,1.565691
2020-05-09,1.6451062498381706,1.463138
2020-05-10,1.5732073644820899,1.764861
2020-05-11,1.2980288340567723,1.7865791
2020-05-12,0.9780662121148154,1.3645946
2020-05-13,0.8672683113622305,1.7610421
2020-05-14,0.9245864084558456,1.5725561
2020-05-15,0.6175927989053327,1.5594803
2020-05-16,1.7448531423778404,1.2646
2020-05-17,1.6072160432900593,1.4630551
2020-05-18,1.6776519633032232,1.6346726
2020-05-19,1.0775777565044269,1.6390944
2020-05-20,1.7558728345542638,1.1837326
2020-05-21,1.433950449283942,1.236826
2020-05-22,1.2670259062679925,1.293993
2020-05-23,1.157977290944751,1.327138
2020-05-24,1.860834897778875,1.2762462
2020-05-25,1.9066074395122206,1.6044102
2020-05-26,1.6585847073960656,1.6667354
2020-05-27,2.1317565504621823,1.7579026
2020-05-28,1.7455826388138835,1.7750249
2020-05-29,1.2722222467603093,1.7893385
2020-05-30,0.890307115015283,1.3952551
2020-05-31,1.0723385865911996,1.2898906
2020-06-01,1.8397051369285018,1.0152962
2020-06-02,1.7066391597308144,1.5759637
2020-06-03,0.9481936924421099,1.5357126
2020-06-04,0.9199843124865399,1.0520762
2020-06-05,0.8292269083067625,1.2885218
2020-06-06,1.7169974672120305,1.0037621
2020-06-07,1.60854809167821,1.5306643
2020-06-08,1.8993210788937052,1.421043
2020-06-09,1.4631345387075478,1.624406
2020-06-10,0.40514096191706983,1.2096179
2020-06-11,0.6211130548770178,1.0461648
2020-06-12,1.0354710032606298,0.9489902
2020-06-13,1.3462456715700886,0.8478783
2020-06-14,0.8844211556480477,1.0245091
2020-06-15,0.8612106837862236,1.1427952
2020-06-16,1.2185629438283043,0.94072205
2020-06-17,1.21086050151757,0.90838796
2020-06-18,0.8294432861100042,1.2865254
2020-06-19,1.4024386716446278,1.0092373
2020-06-20,1.6112469897190786,1.0598888
2020-06-21,0.19980626432844767,0.96478534
2020-06-22,1.012671190485231,1.0244447
2020-06-23,1.6499110862082735,1.4687258
2020-06-24,1.532107349773789,1.3954669
2020-06-25,1.6538085944732417,1.3130485
2020-06-26,1.4203915583628486,1.5762099
2020-06-27,1.7443863940496027,1.2889634
2020-06-28,1.8374555144534341,1.555987
2020-06-29,1.7298547187134412,1.7850761
2020-06-30,1.1589910584815015,1.7990004
2020-07-01,0.9636737959061604,1.1093427
2020-07-02,0.9231783123750852,1.0977864
2020-07-03,1.2782914986908926,1.0961438
2020-07-04,1.2508093911637623,1.2989222
2020-07-05,1.0005207907588272,1.1629678
2020-07-06,0.9058685011239366,1.0639169
2020-07-07,1.3319279161241304,1.0597796
2020-07-08,2.3879771603995397,1.2944862
2020-07-09,2.582572207882972,1.60669
2020-07-10,1.2400185891309852,1.892072
2020-07-11,1.0404834444291098,1.2919636
2020-07-12,1.256929822718086,1.2676189
2020-07-13,1.5273124084412881,1.3159326
2020-07-14,1.710016692745589,1.7797173
2020-07-15,1.6615144732384508,1.7713269
2020-07-16,1.1173782529560754,1.1201757
2020-07-17,1.0935224951422662,1.0470027
2020-07-18,1.1508383815827528,1.047504
2020-07-19,1.276968916805566,1.3453636
2020-07-20,0.8205369238866967,1.3590693
2020-07-21,1.1639668382728916,1.1007259
2020-07-22,0.8483895113458251,1.0670679
2020-07-23,1.05937411223025,1.0616007
2020-07-24,1.2120632042242083,1.0629914
2020-07-25,0.9517759544522978,1.04632
2020-07-26,1.1338900670343397,1.3681463
2020-07-27,1.3080396860443337,1.0818315
2020-07-28,1.8759488092864411,1.4388357
2020-07-29,2.0360915036614857,1.6454272
2020-07-30,1.7633206865898534,1.8442385
2020-07-31,1.6710057433615375,1.8659034
2020-08-01,2.533132141972668,1.5836623
2020-08-02,2.297265545138656,1.8783749
2020-08-03,1.2555452544581958,2.0165575
2020-08-04,1.353635323696591,1.6893823
2020-08-05,0.7879042658109774,1.7646619
2020-08-06,0.7608708803558268,1.2600899
2020-08-07,1.1263875385703437,1.2609242
2020-08-08,0.7688038090034797,1.2908441
2020-08-09,0.5679178544876384,1.3302246
2020-08-10,0.36299302535716815,1.6633401
2020-08-11,1.305641972628316,1.2969182
2020-08-12,0.6679740649163789,1.6122179
2020-08-13,0.8515299921525679,1.8770084
2020-08-14,0.4637651632723171,1.6361327
2020-08-15,1.8089803624183853,1.1073412
2020-08-16,1.668839009394715,1.6245255
2020-08-17,1.946665072282162,1.7857535
2020-08-18,2.3479976838056476,1.8415409
2020-08-19,2.2471157590589024,1.8752532
2020-08-20,2.360287901027324,1.94663
2020-08-21,1.8762260867184193,1.9059869
2020-08-22,1.735472487269061,1.9823879
2020-08-23,1.9848063040985224,1.8805532
2020-08-24,2.1892863167981202,1.7676356
2020-08-25,2.1610249697786084,2.0426235
2020-08-26,1.8991551360888475,2.0336654
2020-08-27,1.3330990258837723,1.9527743
2020-08-28,1.837430192196676,1.6146748
2020-08-29,1.8203810147005823,1.851781
2020-08-30,1.5106556257691435,1.9865426
2020-08-31,2.054605775651105,1.8390198
2020-09-01,2.7590150406525393,1.8893017
2020-09-02,1.3131775950501117,2.0092463
2020-09-03,0.45435369588274915,1.5945172
2020-09-04,0.6095427246737793,1.8025552
2020-09-05,1.3341168086821575,1.7205775
2020-09-06,1.068657764723017,1.8377568
2020-09-07,2.279617891103412,1.4943529
2020-09-08,1.7832171766085356,1.8365583
2020-09-09,1.5937051574119565,2.1146832
2020-09-10,2.32232301060459,1.9386203
2020-09-11,2.1403410505352483,1.874411
2020-09-12,2.3771705815754247,1.9195133
2020-09-13,2.4045780461348927,2.0667217
2020-09-14,1.989915336338016,2.2938926
2020-09-15,1.5074639286495939,2.3370814
2020-09-16,1.9886848380485707,2.1403565
2020-09-17,2.564608334782427,2.1790245
2020-09-18,2.2736681359647655,2.3172512
2020-09-19,2.073191960623286,2.3163319
2020-09-20,1.9068485945752183,2.2712717
2020-09-21,1.8437885003384284,2.105727
2020-09-22,2.317534848080298,2.0792394
2020-09-23,2.162041016011151,2.22072
2020-09-24,1.5008563480753305,2.338273
2020-09-25,1.546564549716603,2.0969884
2020-09-26,2.5967066775352405,2.1112058
2020-09-27,2.5850046839998013,2.2937422
2020-09-28,2.141462980643153,2.5919533
2020-09-29,2.0187216330008413,2.4439313
2020-09-30,2.4810139127310857,2.2848082
2020-10-01,2.769368055919238,2.2231116
2020-10-02,2.815242537328288,2.4148855
2020-10-03,2.7110848837204795,2.6083233
2020-10-04,2.3017447158986757,2.6214452
2020-10-05,1.6211801276027777,2.4837399
2020-10-06,2.6717005872773023,2.4183593
2020-10-07,2.4914010345359126,2.4280283
2020-10-08,1.8891491910356482,2.7458322
2020-10-09,1.4667737468262614,2.5043592
2020-10-10,1.457227625413334,2.266208
2020-10-11,2.223256948380529,2.162883
2020-10-12,2.1947838504010506,2.247285
2020-10-13,2.6847475723800964,2.4370637
2020-10-14,2.5609376033192714,2.3000255
2020-10-15,1.9492845230168439,2.479032
2020-10-16,2.193536480043958,2.4187357
2020-10-17,2.0154078208756596,2.1931016
2020-10-18,1.8479210126569119,2.3233213
2020-10-19,1.777795321250362,2.182685
2020-10-20,2.5707973543725307,2.1855092
2020-10-21,2.6700491178653643,2.1998925
2020-10-22,2.130597498393993,2.4343293
2020-10-23,2.4427722719465503,2.3661642
2020-10-24,2.7439913833424145,2.2119853
2020-10-25,1.7464539197977957,2.3634768
2020-10-26,2.4407640897961222,2.4259508
2020-10-27,3.0610864710432684,2.4595997
2020-10-28,3.160305706671779,2.6239445
2020-10-29,2.683119457519289,2.623016
2020-10-30,2.7959686896277938,2.6255105
2020-10-31,2.997084090623086,2.4856012
2020-11-01,3.297636892585899,2.6328518
2020-11-02,2.8251825392708905,2.740874
2020-11-03,2.8777285611848002,2.9161916
2020-11-04,2.4052767096900913,2.6253767
2020-11-05,2.1135289387602265,2.6512897
2020-11-06,2.522599058032039,2.5654078
2020-11-07,2.6408389241343433,2.5096207
2020-11-08,2.677340700519176,2.6338277
2020-11-09,3.401492710547044,2.6122348
2020-11-10,2.772449064525561,2.8877885
2020-11-11,3.607555307589719,3.1578245
2020-11-12,3.5278040804770354,2.672625
2020-11-13,2.7407652177540656,3.2025435
2020-11-14,2.579005851936299,2.9851508
2020-11-15,2.691746766440889,2.6982262
2020-11-16,3.445047397651632,2.8378887
2020-11-17,3.4020017039077017,3.0116696
2020-11-18,2.5915231001529,3.1267476
2020-11-19,2.4415216711530245,3.073989
2020-11-20,3.181299286504375,2.66556
2020-11-21,2.6884355445054493,2.8081353
2020-11-22,2.3683054119176212,2.9400818
2020-11-23,2.3686167336078006,2.4676888
2020-11-24,1.5714121478397824,2.5019493
2020-11-25,2.393716240539734,2.337203
2020-11-26,3.267225098835947,2.5800433
2020-11-27,2.521337350481809,2.8361993
2020-11-28,1.5022115623778576,2.6996691
2020-11-29,1.440424364609286,1.792087
2020-11-30,2.3884837883123895,2.1637866
2020-12-01,3.2348334204559372,2.3597267
2020-12-02,3.4192644796285223,2.919563
2020-12-03,3.0302431104186116,3.0361383
2020-12-04,2.3239199352781954,3.0374029
2020-12-05,2.3172934364482862,2.8140976
2020-12-06,2.6929057589117003,2.4025776
2020-12-07,3.045096278883757,2.7406452
2020-12-08,3.062703690751492,2.796409
2020-12-09,3.3389540927801127,2.9967093
2020-12-10,3.1200201768774214,2.9780867
2020-12-11,3.367886749306529,3.091993
2020-12-12,3.6364627792566937,2.8743336
2020-12-13,2.5267518096212878,3.2080874
2020-12-14,2.3386520099294215,3.1553864
2020-12-15,3.184142303286513,2.5463638
2020-12-16,3.5771679026870458,2.8422928
2020-12-17,2.8770237772032803,3.2845087
2020-12-18,3.2013237488416224,3.043055
2020-12-19,3.381982836923841,2.7996767
