Date,Actual,Predicted
2020-03-14,2.6371475250626477,2.5009918
2020-03-15,2.6755815170682844,2.5024588
2020-03-16,2.503441457326661,2.5110204
2020-03-17,3.1746590321044343,2.5190938
2020-03-18,3.4302007224792956,2.5345511
2020-03-19,2.8209671890763603,2.5500264
2020-03-20,2.2439846011844033,2.4687505
2020-03-21,1.9293144475194621,2.4853292
2020-03-22,1.791435548555406,2.6486707
2020-03-23,0.38120420032626545,2.5150766
2020-03-24,0.10680404552167691,2.2736907
2020-03-25,0.29119468956095995,2.2035654
2020-03-26,0.8822718514258121,1.9879279
2020-03-27,2.289059136542491,1.7689259
2020-03-28,2.7163428419983924,2.246733
2020-03-29,3.0231234079643867,2.3244638
2020-03-30,3.3205803904883715,2.1902356
2020-03-31,2.661118141409619,2.4295044
2020-04-01,2.473755979077391,2.7190812
2020-04-02,2.3314371569341588,2.4829915
2020-04-03,2.103686268768334,2.6081154
2020-04-04,2.5168594974828604,2.5768673
2020-04-05,2.5182490457311,2.4318008
2020-04-06,2.5624667717040057,2.2811334
2020-04-07,2.4083690244116185,2.1557598
2020-04-08,1.3939700172591476,2.3366418
2020-04-09,1.3624767700813483,2.1958106
2020-04-10,1.248442599861859,2.121497
2020-04-11,0.4774359615455138,1.8841596
2020-04-12,0.4734806289311779,1.8150079
2020-04-13,1.1101712330507842,1.7384436
2020-04-14,1.3156530745167097,1.7229041
2020-04-15,0.586477725755003,1.4230298
2020-04-16,0.8465006585686065,1.4864535
2020-04-17,1.1843353900557625,1.4703519
2020-04-18,1.148485631201545,1.3263146
2020-04-19,0.9790426751773222,1.0735787
2020-04-20,1.005633127708011,0.88605773
2020-04-21,0.390783272722856,1.2447255
2020-04-22,0.446588238014988,1.7368928
2020-04-23,0.9174767554470168,1.0971656
2020-04-24,2.1747040320290463,1.2198855
2020-04-25,2.00394999584956,1.0743911
2020-04-26,1.2011761454574412,1.0076487
2020-04-27,0.6662240498974371,1.2939924
2020-04-28,1.8439159581608322,1.8695054
2020-04-29,1.0474735437473257,1.6202346
2020-04-30,0.5721347827570286,1.5783507
2020-05-01,1.035649436212436,1.3638332
2020-05-02,1.1398387043843068,1.4140596
2020-05-03,1.3633160661367971,1.4732393
2020-05-04,1.9585592435599557,1.2620692
2020-05-05,1.9161145337245449,1.387054
2020-05-06,1.6425548942808723,1.4876846
2020-05-07,1.6451062498381706,1.4848521
2020-05-08,1.5732073644820899,1.6241845
2020-05-09,1.2980288340567723,1.598418
2020-05-10,0.9780662121148154,1.6996206
2020-05-11,0.8672683113622305,1.74259
2020-05-12,0.9245864084558456,1.6097653
2020-05-13,0.6175927989053327,1.739378
2020-05-14,1.7448531423778404,1.6164163
2020-05-15,1.6072160432900593,1.702279
2020-05-16,1.6776519633032232,1.3531986
2020-05-17,1.0775777565044269,1.3420691
2020-05-18,1.7558728345542638,1.5380176
2020-05-19,1.433950449283942,1.6220449
2020-05-20,1.2670259062679925,1.5569199
