Date,Actual,Predicted
2020-07-31,144.1359869193028,168.66759
2020-08-01,123.41279878264402,169.7692
2020-08-02,122.75021255798845,169.86095
2020-08-03,173.7503977915785,168.92368
2020-08-04,219.51487454648037,169.82529
2020-08-05,176.29620792561172,168.91812
2020-08-06,169.46730482451517,165.81355
2020-08-07,175.3481834927179,166.49142
2020-08-08,106.89477310732025,167.55225
2020-08-09,180.11852731301298,168.18497
2020-08-10,165.89917888490595,169.12846
2020-08-11,174.60281094682114,178.12973
2020-08-12,173.2955244591309,137.60474
2020-08-13,173.19415328793752,170.88197
2020-08-14,169.77097996450357,170.60143
2020-08-15,169.15798223299498,167.41928
2020-08-16,172.95489259403712,169.87627
2020-08-17,161.73315291139897,174.28107
2020-08-18,174.8702813247977,173.83792
2020-08-19,177.22898200095756,173.50241
2020-08-20,175.59500558047557,172.35854
2020-08-21,155.3278111750517,174.90225
2020-08-22,171.35960139919393,174.90225
2020-08-23,175.1031481449968,173.96152
2020-08-24,167.15975422228348,173.74365
2020-08-25,168.43651368332985,174.42435
2020-08-26,178.22407757677672,172.99057
2020-08-27,153.26601939239436,173.98076
2020-08-28,175.15874318650822,174.90082
2020-08-29,169.3881609457244,175.27206
2020-08-30,181.70433841101877,176.316
2020-08-31,145.17740603965933,175.84149
2020-09-01,175.5974083216629,177.01399
2020-09-02,175.68556132635433,176.96275
2020-09-03,168.70950009334615,175.73985
2020-09-04,166.90558573617977,176.70128
2020-09-05,166.86532475920728,174.02144
2020-09-06,182.63990445230664,176.02818
2020-09-07,178.70148768492902,176.60765
2020-09-08,174.08510899780902,178.33923
2020-09-09,174.39833806528304,176.6808
2020-09-10,176.58303062549396,179.20262
2020-09-11,179.0675805230327,178.83434
2020-09-12,168.2227465236747,179.55313
2020-09-13,176.3976303275914,178.36043
2020-09-14,176.88672070164705,178.24287
2020-09-15,169.05752733072552,178.64713
2020-09-16,168.71185228395996,178.67009
2020-09-17,182.2716711812436,179.28186
2020-09-18,181.48695171999088,181.60863
2020-09-19,180.77007197589754,180.51654
2020-09-20,197.05228969044305,181.06284
2020-09-21,189.76178913731076,181.08028
2020-09-22,184.31425092219354,182.10953
2020-09-23,171.45883049124996,183.10684
2020-09-24,176.60204605467152,183.33011
2020-09-25,178.97476548566976,182.44853
2020-09-26,175.97019485530677,182.57925
2020-09-27,183.96333295712012,179.68971
2020-09-28,173.31604193106023,181.44295
2020-09-29,176.2416495461663,182.81558
2020-09-30,181.77161295614783,182.42165
2020-10-01,180.14169562155516,182.66812
2020-10-02,194.41585037435289,182.08757
2020-10-03,197.6479704614024,183.5376
2020-10-04,200.67815295027563,184.68166
2020-10-05,188.32105548099398,184.43921
2020-10-06,178.9348511205826,184.77505
2020-10-07,182.42184928292173,187.05434
2020-10-08,174.31184475447753,187.68661
2020-10-09,175.0929443932307,183.3284
2020-10-10,173.66934264763177,181.08072
2020-10-11,181.94664671174945,186.28516
2020-10-12,193.4995622028842,186.00977
2020-10-13,194.49572189380888,186.48488
2020-10-14,188.91968256814562,186.0873
2020-10-15,183.50021987077244,186.01418
2020-10-16,176.33967618088582,187.71585
2020-10-17,177.88695120274724,189.94322
2020-10-18,184.95898770221623,190.79596
2020-10-19,195.15683003851484,185.99844
2020-10-20,202.5607722595477,184.39226
2020-10-21,191.04422951186154,189.5991
2020-10-22,179.69797781560032,191.19122
2020-10-23,182.72068944982834,192.14287
2020-10-24,189.09764693744614,192.79893
2020-10-25,183.25450293052427,193.21439
2020-10-26,192.37516226731535,191.91713
2020-10-27,193.49343182636582,193.98225
2020-10-28,196.2242079627278,192.40645
2020-10-29,195.18141827915775,194.9824
2020-10-30,197.00399437631583,195.80472
2020-10-31,192.05539243136707,194.572
2020-11-01,185.98482868549294,195.04712
2020-11-02,197.5761971568088,197.44186
2020-11-03,203.78854368373607,199.22382
2020-11-04,208.43701243075364,198.97325
2020-11-05,210.43790714007017,199.22
2020-11-06,202.09399700195598,197.67804
2020-11-07,200.46107099450924,198.54842
2020-11-08,210.6635344284062,196.49814
2020-11-09,209.70696582153755,197.91953
2020-11-10,208.8657451812982,199.76016
2020-11-11,210.38260864870614,202.20485
2020-11-12,211.50973709039778,202.92761
2020-11-13,210.0051553251369,200.47476
2020-11-14,208.16089314135527,200.61716
2020-11-15,201.56210486735904,200.77641
2020-11-16,196.47577023611333,200.62715
2020-11-17,196.58423424985105,199.2532
2020-11-18,196.19050553218344,202.2062
2020-11-19,205.48389901897178,202.80898
2020-11-20,203.2012933111538,203.64305
2020-11-21,201.92878884741137,203.57275
2020-11-22,218.14501485263256,201.27019
2020-11-23,211.26433780231886,202.31993
2020-11-24,210.4441546296063,206.40738
2020-11-25,206.23755670057923,203.55849
2020-11-26,206.59465777070199,202.4599
2020-11-27,207.3808834194951,203.32979
2020-11-28,206.5363025342768,203.84657
2020-11-29,201.13766622707544,203.695
2020-11-30,204.55310992601667,203.4548
2020-12-01,202.15381819365683,204.44772
2020-12-02,208.1682045390154,207.79285
2020-12-03,207.89981881576972,204.08664
2020-12-04,210.1820524141598,208.17686
2020-12-05,209.74622694126472,206.46362
2020-12-06,208.8468232170583,206.46199
2020-12-07,210.74790506375,205.27104
2020-12-08,210.30914528254405,205.74222
2020-12-09,208.02404824684788,206.8629
2020-12-10,208.23849664658903,207.22565
2020-12-11,208.46748519997132,207.4115
2020-12-12,210.33844950016112,207.2526
2020-12-13,209.73797173396477,206.61778
2020-12-14,205.14985385434616,207.5403
2020-12-15,206.58709599149356,203.39879
2020-12-16,209.77299151266126,207.3154
2020-12-17,209.8683151561652,206.60788
2020-12-18,214.8802668380154,207.30876
2020-12-19,207.65539346127215,206.51643
2020-12-20,207.65002440731078,207.7085
2020-12-21,207.30243972558713,206.55336
2020-12-22,209.32701104528977,206.94092
2020-12-23,208.4447386508493,207.69742
2020-12-24,206.9323810176156,207.50865
2020-12-25,204.4493539023659,207.79622
2020-12-26,205.24907580908072,207.78735
2020-12-27,206.87033815126227,206.39449
2020-12-28,208.32675088230937,207.05083
2020-12-29,209.18979606043575,208.25317
2020-12-30,208.67616263480528,207.99992
2020-12-31,206.34394763550657,206.67252
2021-01-01,205.93714872496096,204.71062
2021-01-02,13.359764083943503,163.5863
2021-01-03,204.96210899288715,204.43701
2021-01-04,203.0508037465616,204.74725
2021-01-05,209.8485084806768,205.2419
2021-01-06,209.58954398340165,204.16377
2021-01-07,210.31515207592878,204.30705
2021-01-08,207.21000633971911,199.58652
2021-01-09,209.59134563276152,196.51376
2021-01-10,212.37534688962995,189.63835
2021-01-11,216.20238376900343,191.01657
2021-01-12,216.7021995445388,211.33568
2021-01-13,212.35136765324387,209.4694
2021-01-14,211.83483339893695,204.41788
2021-01-15,210.6398086654805,198.10516
2021-01-16,207.0084903843049,200.44453
2021-01-17,207.42748916395539,204.51947
2021-01-18,206.5964069548612,213.7079
2021-01-19,207.81366670453556,213.739
2021-01-20,208.90054132163795,208.04419
2021-01-21,208.13776322753696,207.6431
2021-01-22,211.11925683604346,204.75354
2021-01-23,207.25218213839474,207.04054
2021-01-24,208.06916111597192,209.0208
2021-01-25,209.22238859429518,208.27702
2021-01-26,205.19049954642105,207.10913
2021-01-27,208.24111551346084,204.53763
2021-01-28,209.99846062384606,206.34131
2021-01-29,211.11242106898794,209.93694
2021-01-30,201.0043524524035,208.2342
2021-01-31,221.60354537552735,208.31439
2021-02-01,216.38379458148205,208.41864
2021-02-02,209.12477921267867,207.35321
2021-02-03,215.57356066989297,207.68552
2021-02-04,193.5645856148603,210.31792
2021-02-05,220.5450452504304,208.19197
2021-02-06,191.4833230440225,205.57222
2021-02-07,205.3200620834629,207.62846
2021-02-08,210.83445574681247,192.08821
2021-02-09,209.71047686293596,203.23143
2021-02-10,208.5155094370332,210.88701
2021-02-11,205.84062010118794,205.12433
2021-02-12,205.59083396668564,208.20355
2021-02-13,207.90658572712343,202.45168
2021-02-14,130.61462472494208,200.90521
2021-02-15,171.30089416654232,203.35591
2021-02-16,213.53572032155967,210.76175
2021-02-17,203.51992624711903,206.07127
2021-02-18,204.7129242572742,203.77725
2021-02-19,201.33241940428846,203.56342
2021-02-20,214.53551113258376,207.11166
2021-02-21,213.58349755327924,220.65944
2021-02-22,208.69902037777052,203.74254
2021-02-23,207.16352939531407,195.2179
2021-02-24,209.07705763689182,203.51297
2021-02-25,209.634079848457,204.92262
2021-02-26,214.1530241141639,204.28418
2021-02-27,205.76332548492067,205.45549
2021-02-28,207.02345580628847,206.3354
2021-03-01,208.1112603360012,205.91756
2021-03-02,207.79799102839695,204.27821
2021-03-03,206.6220280270768,204.09842
2021-03-04,204.85099512876857,195.33151
2021-03-05,201.31613701003698,200.42679
2021-03-06,202.20988565228896,200.08229
2021-03-07,199.92771374399567,198.96086
2021-03-08,197.4299217658857,199.07536
2021-03-09,199.6207532034216,199.59425
2021-03-10,201.90714675444357,199.36504
2021-03-11,200.5086052690893,198.43137
2021-03-12,203.8719562749272,199.23741
2021-03-13,201.19061288404112,199.95789
2021-03-14,201.19090649766446,201.59001
2021-03-15,205.23947572894315,200.55418
2021-03-16,206.18117321710568,198.57384
2021-03-17,204.34789717229506,199.23741
2021-03-18,208.6144441459536,196.82904
2021-03-19,209.21293596380792,194.85405
2021-03-20,212.4756871303922,193.812
2021-03-21,202.48621274141522,195.5797
2021-03-22,199.75836200624914,197.62067
2021-03-23,199.62745017596936,197.4845
2021-03-24,198.51032495454797,196.42351
2021-03-25,192.23193605982956,198.51257
2021-03-26,191.81773899372973,195.18192
2021-03-27,193.99129298439212,194.49394
2021-03-28,191.8239853743632,185.51823
2021-03-29,183.75528834673813,191.12976
2021-03-30,197.7802220897079,189.99017
2021-03-31,196.48284751176078,189.95552
2021-04-01,197.15545037765716,190.32881
2021-04-02,179.5159672193398,190.32881
2021-04-03,187.02892404693725,184.86096
2021-04-04,187.60358601882558,184.3399
2021-04-05,187.46858007050767,182.58495
2021-04-06,186.7172060106194,181.29912
2021-04-07,198.508873491868,183.71686
2021-04-08,199.43120464192958,181.5317
2021-04-09,191.97834095615687,180.96886
2021-04-10,183.96140156358047,161.97563
2021-04-11,179.98922668459227,178.7677
2021-04-12,194.78890165154456,173.85469
2021-04-13,199.2500976206927,169.1929
2021-04-14,191.58305922624774,178.17188
2021-04-15,193.38179823837552,181.59743
2021-04-16,196.8790837893081,178.7487
2021-04-17,197.81588739017803,173.9678
2021-04-18,195.32298560579125,173.37796
2021-04-19,197.86610923939264,180.47202
2021-04-20,192.67757263283238,184.04947
2021-04-21,187.06743572216527,182.21037
2021-04-22,183.74681693101618,182.27707
2021-04-23,191.23120350281354,180.78088
2021-04-24,187.1212322208166,180.97997
2021-04-25,180.11433937007112,180.56229
2021-04-26,186.97860887269448,180.62576
2021-04-27,170.47686281519316,180.74161
2021-04-28,153.76200901491995,173.33224
2021-04-29,176.07789581775955,176.49696
2021-04-30,175.4904085275973,182.04071
2021-05-01,224.3977435436123,174.71825
2021-05-02,73.37593543168498,173.6861
2021-05-03,23.702425491357644,173.40665
2021-05-04,176.0785414070267,174.40297
2021-05-05,133.56729925985445,169.4337
2021-05-06,168.4413599493431,171.26837
2021-05-07,177.1521544310135,170.34052
2021-05-08,165.8719472701929,177.93263
2021-05-09,172.72217686810995,162.73683
2021-05-10,178.56104546578558,160.61403
2021-05-11,155.46152090268652,168.35521
2021-05-12,180.1807108272928,155.3051
2021-05-13,181.45105098097628,164.59767
2021-05-14,182.53699131387097,169.02097
2021-05-15,177.26168553811556,161.70158
2021-05-16,137.11424698000292,164.72842
2021-05-17,105.84809780121304,169.4762
2021-05-18,173.82097786166196,167.8877
2021-05-19,187.05050671789587,168.79152
2021-05-20,189.35218156311134,170.08963
2021-05-21,179.9885761550322,168.63213
2021-05-22,175.58306072585958,169.21497
2021-05-23,182.77937377797173,159.5798
2021-05-24,185.88834489655463,163.97147
2021-05-25,178.28921940218208,164.56534
2021-05-26,183.26304475383475,165.69272
2021-05-27,192.96916986570557,164.43523
2021-05-28,180.71565617462943,167.21863
2021-05-29,179.04018086943552,167.86502
2021-05-30,179.1883608526026,169.28978
2021-05-31,187.28683598505168,170.43532
2021-06-01,184.65596625048036,171.08876
2021-06-02,184.25247794506814,171.37997
2021-06-03,182.23721723014685,179.59375
2021-06-04,170.97197805846213,168.55922
2021-06-05,174.35886418307155,166.41754
2021-06-06,186.04049733057988,168.0926
2021-06-07,183.13336616171014,166.88435
2021-06-08,182.03940072527638,168.00806
2021-06-09,165.10924177031563,166.88078
2021-06-10,174.80138153223413,168.57089
2021-06-11,167.0445194848005,167.48085
2021-06-12,155.99671479370693,168.24133
2021-06-13,160.35827685322636,168.82243
2021-06-14,180.92237272597433,164.93724
2021-06-15,175.7386253358162,163.9635
2021-06-16,182.52564551366052,165.57303
2021-06-17,173.58025251676247,163.0722
2021-06-18,159.95142198592532,166.8888
2021-06-19,157.35930070346558,163.69006
2021-06-20,178.90150803221547,163.69006
2021-06-21,182.53497793900854,165.20496
2021-06-22,171.08850338256434,167.29764
2021-06-23,164.9193930755249,166.88078
2021-06-24,131.7483473863299,166.88078
2021-06-25,160.7095928149813,167.06537
2021-06-26,160.99767166230174,166.27757
2021-06-27,159.7272523203277,166.42006
2021-06-28,157.98805250580347,165.63876
2021-06-29,121.57150557162333,166.1563
2021-06-30,133.8497760254744,167.5824
2021-07-01,161.3251545190725,162.31503
2021-07-02,80.02037179392772,161.34462
2021-07-03,157.39583829726712,164.39682
2021-07-04,175.1417836571569,163.85985
2021-07-05,157.25749398375808,163.47638
2021-07-06,161.8436261702101,162.95676
2021-07-07,154.88873429288253,159.4519
2021-07-08,156.0117908269384,164.47488
2021-07-09,79.35937804286738,156.75436
2021-07-10,124.09629036913566,162.80853
2021-07-11,150.32800025877225,164.25961
2021-07-12,178.78146596728152,163.81091
2021-07-13,150.6381905887697,163.63426
2021-07-14,168.77288535966875,162.00113
2021-07-15,170.48747361875974,164.25732
2021-07-16,134.56790841760915,155.48335
2021-07-17,68.62466113405105,162.95676
2021-07-18,119.17232231103213,163.10316
2021-07-19,161.7871982716082,163.45085
2021-07-20,177.59556922717354,161.00977
2021-07-21,179.67367348666164,158.24683
2021-07-22,169.7693953849307,160.62776
2021-07-23,150.77800294294326,156.48233
2021-07-24,165.4044443598425,151.97606
2021-07-25,170.0161103410544,163.77768
2021-07-26,171.45545608326495,168.71077
2021-07-27,177.25541303002774,167.53767
2021-07-28,184.70154123325,168.29678
2021-07-29,178.98143215432833,168.34451
2021-07-30,174.8727338881124,167.7588
2021-07-31,168.54148220569982,169.62039
2021-08-01,170.11285611242727,169.66753
2021-08-02,176.098618180127,168.10089
2021-08-03,162.5260441906895,169.37177
2021-08-04,168.57147333182866,168.44568
2021-08-05,178.27569936982047,168.5676
2021-08-06,176.8277829386643,169.24657
2021-08-07,164.00455965642334,170.20203
2021-08-08,175.75976085069738,169.79288
2021-08-09,175.53034802006505,169.73322
2021-08-10,173.02605709140335,162.95753
2021-08-11,175.83701311171785,156.20909
2021-08-12,173.99534617306904,152.81073
2021-08-13,171.26885054393063,170.38007
2021-08-14,177.53361266899583,170.55681
2021-08-15,172.46330645836338,169.75656
2021-08-16,175.73681534807997,172.79105
2021-08-17,176.8482519425279,172.205
2021-08-18,166.72799963451257,172.09137
2021-08-19,175.08518193277098,174.04903
2021-08-20,166.89122778629712,175.42648
2021-08-21,70.82730921182565,173.29173
2021-08-22,87.44867647272042,172.77815
2021-08-23,158.7990616448526,173.98076
2021-08-24,160.2558968344331,173.90764
2021-08-25,176.47431408639068,175.43785
2021-08-26,176.6870293858001,174.05061
2021-08-27,172.31271568338354,173.50357
2021-08-28,168.4649322663779,133.02219
2021-08-29,173.2800107387584,171.03667
2021-08-30,171.97780429377838,172.35689
2021-08-31,175.98230309626842,175.26814
2021-09-01,164.53834040007337,176.19003
2021-09-02,165.14491851362027,178.43962
2021-09-03,170.40840776997698,176.40186
2021-09-04,178.74899891371876,177.39082
2021-09-05,174.61892283843417,177.22287
2021-09-06,165.9696493312424,177.55115
2021-09-07,167.180702791601,177.30704
2021-09-08,180.4775177124909,179.65344
2021-09-09,172.13243114430657,178.42796
2021-09-10,166.94831965624894,176.66084
2021-09-11,199.9015287696695,177.17957
2021-09-12,148.78087886577185,179.16411
2021-09-13,177.91379824252454,179.24782
2021-09-14,177.31605445077787,179.37854
2021-09-15,173.67428641194806,178.88873
2021-09-16,184.95317896324147,178.54948
2021-09-17,168.67660921149013,179.11891
2021-09-18,173.77450916285557,184.72627
2021-09-19,180.12915125190622,180.3346
2021-09-20,186.1522971021653,178.12321
2021-09-21,184.49457846334604,180.29236
2021-09-22,180.0097898488814,181.0604
2021-09-23,168.27955528588598,181.2956
2021-09-24,167.5200333840553,184.62408
2021-09-25,172.02534919390303,183.39218
2021-09-26,182.5867941802657,183.28674
2021-09-27,192.99835339029067,183.77383
2021-09-28,170.27288549588275,183.64723
2021-09-29,158.34068351701808,182.91035
2021-09-30,146.08032859152172,184.3648
2021-10-01,185.66175550077114,184.3648
2021-10-02,177.49871668780588,183.46075
2021-10-03,184.70970079715153,182.87204
2021-10-04,171.3736186808468,174.15114
2021-10-05,160.19415036383168,182.34076
2021-10-06,183.7979399598961,182.56418
2021-10-07,192.5709813413911,183.31688
2021-10-08,186.47000618240355,184.54074
2021-10-09,193.53439107369536,185.67238
2021-10-10,189.73994381141512,186.42488
2021-10-11,192.11485864225645,185.86421
2021-10-12,190.7996271790668,185.89557
2021-10-13,181.59732703277282,187.13472
2021-10-14,195.6884888235037,185.59825
2021-10-15,203.08795253574863,188.31534
2021-10-16,207.24590561810905,186.12898
2021-10-17,202.64261084806475,190.6465
2021-10-18,196.73408726886967,187.23656
2021-10-19,193.86189275035352,187.12535
2021-10-20,181.23958848168053,192.6736
2021-10-21,186.26939638561623,188.54897
2021-10-22,199.615361903788,196.71042
2021-10-23,208.19634671770194,197.49355
2021-10-24,209.7160400674346,192.7956
2021-10-25,209.65699184243482,193.38884
2021-10-26,208.9428611363391,192.07825
2021-10-27,208.56077383398232,194.99805
2021-10-28,202.9042134867223,196.15942
2021-10-29,196.50434025619856,193.7973
2021-10-30,189.2181814940633,197.4672
2021-10-31,178.0090426178091,198.44287
2021-11-01,191.68658008685753,198.83679
2021-11-02,198.08737604187016,195.63911
2021-11-03,200.36259615083816,199.63618
2021-11-04,196.7780701459816,198.81514
2021-11-05,195.24436711131875,199.39171
2021-11-06,202.36806431336456,195.86836
2021-11-07,201.4452771149148,197.76282
2021-11-08,198.51658491604283,199.13327
2021-11-09,199.33751956813717,197.41481
2021-11-10,199.70129292005146,199.7315
2021-11-11,203.8530935181653,199.04182
2021-11-12,199.2216231790581,198.67159
2021-11-13,198.21871185103933,201.02608
2021-11-14,197.22238950538284,200.9598
2021-11-15,207.13871321872784,199.54463
2021-11-16,207.03961634984853,200.12628
2021-11-17,209.2067237619027,200.42918
2021-11-18,199.28321935847114,201.55193
2021-11-19,185.78115702427885,199.68254
2021-11-20,206.55830451808498,199.37222
2021-11-21,205.30995959953958,186.27715
2021-11-22,201.87042436368557,201.30594
2021-11-23,205.14567740443294,202.66669
2021-11-24,196.85815266476422,203.23804
2021-11-25,192.2862356049843,203.4944
2021-11-26,196.60856140010665,198.4134
2021-11-27,197.71478442515587,203.37425
2021-11-28,200.59892234669948,202.55798
2021-11-29,203.99616992652048,201.1152
2021-11-30,200.49990014212517,201.76149
2021-12-01,203.79985212062277,201.80098
2021-12-02,202.6763914786292,202.62285
2021-12-03,204.94836749072792,204.16512
2021-12-04,205.27926323251003,204.04388
2021-12-05,208.35092221104054,206.35863
2021-12-06,206.90963821949393,205.06831
2021-12-07,204.55218463295643,205.13055
2021-12-08,200.13850055891535,205.21532
2021-12-09,204.85734578172688,199.93132
2021-12-10,203.44691473462632,205.66832
2021-12-11,203.29171892827716,206.45477
2021-12-12,204.3803101371309,206.19002
2021-12-13,206.5141082152047,206.44786
2021-12-14,206.08996277367027,206.10062
2021-12-15,205.35900180472532,210.84209
2021-12-16,203.3095917863201,205.64684
2021-12-17,201.6813056069727,203.39735
2021-12-18,195.7468461978595,205.78294
2021-12-19,196.50928423653318,205.66614
2021-12-20,197.4045604791647,206.15735
2021-12-21,204.4966615816554,206.15735
2021-12-22,201.56141893931135,206.02692
2021-12-23,203.27221391472065,205.32637
2021-12-24,204.53157183525968,205.5595
2021-12-25,202.04673892027125,208.01653
2021-12-26,201.58406277807845,207.67888
2021-12-27,203.60617114174403,185.54057
2021-12-28,207.0744224750778,206.21649
2021-12-29,204.9962333486005,206.26923
2021-12-30,203.72263377803583,210.34041
2021-12-31,207.713403200076,194.15147
2022-01-01,205.93384042536852,202.43484
2022-01-02,207.45765030723427,204.11569
2022-01-03,206.09562947521468,203.48311
2022-01-04,208.601396262976,204.17401
2022-01-05,208.32653100112162,204.37521
2022-01-06,209.52698852979486,203.76915
2022-01-07,207.59966326749716,205.29012
2022-01-08,223.96929425298575,205.94081
2022-01-09,227.1811160936695,205.10298
2022-01-10,14.741552917875367,205.41785
2022-01-11,273.3150583154477,205.96556
2022-01-12,219.86731004431812,185.24677
2022-01-13,208.7169412383234,202.10223
2022-01-14,201.56370154758727,205.7101
2022-01-15,209.03575395870118,213.26794
2022-01-16,207.61131679385684,218.12418
2022-01-17,211.70141639262658,200.56657
2022-01-18,207.43722886372132,195.11981
2022-01-19,207.04772153703735,205.27795
2022-01-20,204.99164041805759,174.48036
2022-01-21,203.42807053729152,195.94778
2022-01-22,204.6296068216523,193.51297
2022-01-23,203.67144301668884,203.58905
2022-01-24,218.84895534518589,205.0854
2022-01-25,209.37110037572154,204.66074
2022-01-26,208.1382930120607,207.8614
2022-01-27,206.96533132274567,207.17264
2022-01-28,208.96930937336933,206.72054
2022-01-29,222.16542063227396,207.75966
2022-01-30,216.7647578416032,207.609
2022-01-31,205.78770248510676,221.16531
2022-02-01,206.06568134315833,209.51413
2022-02-02,207.90874237995513,201.48366
2022-02-03,207.84565394680538,203.35153
2022-02-04,210.59626362746113,206.84901
2022-02-05,209.26745469029802,211.82996
2022-02-06,206.7466964195802,215.07127
2022-02-07,211.70832964467922,206.05042
2022-02-08,205.2083558891473,204.83109
2022-02-09,206.2333491817284,206.69087
2022-02-10,208.3497046992437,205.29959
